review_id,product_id,user_id,rating,review_text,review_date
R00586,SP001,U000126,1,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2025-04-02
R00874,SP001,U000452,1,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-01-14
R00394,SP001,U000292,5,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2025-01-01
R00164,SP001,U000283,4,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2025-04-16
R00249,SP001,U000122,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-10-09
R00635,SP001,U000108,2,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2025-05-02
R00886,SP001,U000051,1,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-11-05
R00670,SP001,U000159,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2025-04-02
R00376,SP001,U000344,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-07-18
R00413,SP001,U000192,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2025-03-20
R00075,SP001,U000335,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-12-06
R00114,SP001,U000315,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-07-03
R00599,SP001,U000444,2,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2025-05-17
R00962,SP001,U000394,1,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2024-07-31
R00391,SP001,U000165,5,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-11-09
R00105,SP001,U000077,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-01-24
R00115,SP001,U000164,5,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-06-25
R00418,SP001,U000360,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-10-03
R00526,SP001,U000162,1,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2024-06-10
R00458,SP001,U000067,5,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-09-11
R00410,SP001,U000391,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-10-31
R00093,SP001,U000239,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-10-06
R00931,SP001,U000390,2,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-02-11
R00090,SP001,U000426,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-07-28
R00337,SP001,U000379,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-08-06
R00989,SP001,U000208,1,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2024-07-19
R00922,SP001,U000202,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2025-03-31
R00934,SP001,U000418,1,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-01-16
R00606,SP001,U000176,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다.,2024-12-22
R00594,SP001,U000202,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2024-07-18
R00612,SP001,U000002,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-10-04
R00095,SP001,U000077,5,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2024-07-16
R00012,SP001,U000018,5,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-07-14
R00397,SP001,U000285,5,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-03-16
R00534,SP001,U000402,2,카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2025-04-02
R00044,SP001,U000096,4,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-11-15
R00043,SP001,U000498,5,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2024-08-08
R00330,SP001,U000139,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-03-07
R00168,SP001,U000203,5,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-07-26
R00498,SP001,U000315,4,안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2025-05-31
R00877,SP001,U000288,1,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-01-13
R00598,SP001,U000023,2,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2025-03-04
R00757,SP001,U000483,1,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2024-08-04
R00101,SP001,U000013,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-05-18
R00427,SP001,U000047,5,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-09-25
R00179,SP001,U000084,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2024-12-18
R00445,SP001,U000288,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-01-09
R00417,SP001,U000081,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-02-06
R00871,SP001,U000110,2,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-10-21
R00883,SP001,U000301,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-01-02
R00681,SP001,U000031,1,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-04-20
R00178,SP001,U000310,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2025-03-19
R00396,SP001,U000050,5,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-01-14
R00912,SP001,U000038,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-05-07
R00794,SP001,U000177,1,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2025-02-20
R00961,SP001,U000462,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2024-08-14
R00685,SP001,U000159,1,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2025-05-24
R00384,SP001,U000281,4,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-06-15
R00957,SP001,U000435,1,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다.,2024-10-16
R00752,SP001,U000005,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-09-03
R00258,SP001,U000226,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2025-03-30
R00539,SP001,U000165,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-11-22
R00336,SP001,U000431,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-04-26
R00016,SP001,U000053,5,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다.,2025-01-24
R00325,SP001,U000002,4,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-10-27
R00759,SP001,U000247,2,외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-07-04
R00223,SP001,U000234,4,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-02-23
R00180,SP001,U000022,4,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다.,2025-04-26
R00984,SP001,U000348,2,지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2025-05-04
R00023,SP001,U000034,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다.,2024-08-03
R00357,SP001,U000091,4,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2025-05-02
R00667,SP001,U000332,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다.,2024-08-03
R00862,SP001,U000471,2,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2025-04-20
R00341,SP001,U000493,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-11-30
R00432,SP001,U000370,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-06-06
R00552,SP001,U000415,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2024-10-27
R00834,SP001,U000488,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-10-09
R00204,SP001,U000175,5,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-04-13
R00631,SP001,U000273,2,소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다.,2024-08-14
R00094,SP001,U000406,5,내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다. 무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2024-08-12
R00559,SP001,U000010,1,배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다. 카메라 초점이 자주 흔들려 중요한 순간을 놓치는 경우가 많았습니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다.,2025-05-29
R00069,SP001,U000015,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2025-04-06
R00623,SP001,U000223,2,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-11-12
R00285,SP001,U000250,5,디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다.,2024-06-17
R00845,SP001,U000273,1,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다.,2024-09-26
R00435,SP001,U000214,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-03-11
R00154,SP001,U000106,5,디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다. 지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다.,2025-01-09
R00076,SP001,U000038,4,지문 인식 속도가 매우 빨라 잠금 해제 시간이 거의 느껴지지 않습니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2024-06-16
R00731,SP001,U000447,1,디스플레이 색상이 부자연스러워 영상 감상이 불편합니다. 무선 충전 중 발열이 심해 기기 안전이 우려됩니다.,2024-09-14
R00447,SP001,U000189,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 내구성이 좋아 떨어뜨렸음에도 스크래치 하나 없이 견고합니다.,2025-02-04
R00189,SP001,U000315,5,스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-05-26
R00272,SP001,U000434,5,성능이 뛰어나 여러 앱을 동시에 실행해도 버벅임이 전혀 없습니다. 스피커 음량이 크고 음질도 깨끗해 멀티미디어 활용에 적합합니다.,2025-01-07
R00237,SP001,U000071,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다. 배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-05-22
R00488,SP001,U000126,4,배터리 사용 시간이 하루 종일 거뜬해서 외출 시 충전 걱정이 없습니다. 디스플레이 색 재현력이 우수해 영상 감상 시 몰입도가 높습니다.,2024-11-06
R00118,SP001,U000144,4,무선 충전 기능이 안정적이고 충전 속도도 만족스럽습니다. 안드로이드 최신 버전으로 업데이트되어 UI가 직관적이고 사용하기 편합니다.,2025-01-10
R00944,SP001,U000329,2,제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다. 지문 인식 오류가 잦아 비밀번호 입력보다 더 번거롭게 느껴집니다.,2024-06-24
R00513,SP001,U000408,2,앱 전환 시 잦은 렉 현상이 발생해 작업 효율이 떨어집니다. 내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 소프트웨어 업데이트 후 배터리 효율이 크게 저하되었습니다. 디스플레이 색상이 부자연스러워 영상 감상이 불편합니다.,2024-09-25
R00826,SP001,U000316,1,내장 스피커가 작고 음질이 탁해 통화 시 상대방 목소리가 잘 들리지 않습니다. 외관 마감이 불량해 몇 주 만에 멍이나 스크래치가 생겼습니다.,2025-02-19
R00592,SP001,U000322,1,무선 충전 중 발열이 심해 기기 안전이 우려됩니다. 제품 무게가 무거워 장시간 사용 시 손목에 부담이 느껴집니다. 배터리 소모가 너무 빨라 하루 종일 사용하기 어려웠습니다.,2024-12-22
R00127,SP001,U000271,4,카메라 화질이 기대 이상으로 선명하여 사진 촬영이 즐거워졌습니다. 디자인이 세련되고 그립감이 뛰어나 한 손으로 사용하기 편리합니다.,2025-05-07
